법정동코드,category_group_code,count
1159010200,BK9,0
1159010200,FD6,0
1159010200,CE7,0
1159010200,HP8,0
1159010200,PM9,0
1159010300,CS2,0
1159010300,MT1,0
1159010300,PK6,0
1159010300,BK9,0
1159010300,FD6,0
1159010300,CE7,0
1159010300,HP8,0
1159010300,PM9,0
1159010400,CS2,0
1159010400,MT1,0
1159010400,PK6,0
1159010400,BK9,0
1159010400,FD6,0
1159010400,CE7,0
1159010400,HP8,0
1159010400,PM9,0
1159010500,CS2,0
1159010500,MT1,0
1159010500,PK6,0
1159010500,BK9,0
1159010500,FD6,0
1159010500,CE7,0
1159010500,HP8,0
1159010500,PM9,0
1159010600,CS2,0
1159010600,MT1,0
1159010600,PK6,0
1159010600,BK9,0
1159010600,FD6,0
1159010600,CE7,0
1159010600,HP8,0
1159010600,PM9,0
1159010700,CS2,0
1159010700,MT1,0
1159010700,PK6,0
1159010700,BK9,0
1159010700,FD6,0
1159010700,CE7,0
1159010700,HP8,0
1159010700,PM9,0
1159010800,CS2,0
1159010800,MT1,0
1159010800,PK6,0
1159010800,BK9,0
1159010800,FD6,0
1159010800,CE7,0
1159010800,HP8,0
1159010800,PM9,0
1159010900,CS2,0
1159010900,MT1,0
1159010900,PK6,0
1159010900,BK9,0
1159010900,FD6,0
1159010900,CE7,0
1159010900,HP8,0
1159010900,PM9,0
1159090100,CS2,0
1159090100,MT1,0
1159090100,PK6,0
1159090100,BK9,0
1159090100,FD6,0
1159090100,CE7,0
1159090100,HP8,0
1159090100,PM9,0
1159090200,CS2,0
1159090200,MT1,0
1159090200,PK6,0
1159090200,BK9,0
1159090200,FD6,0
1159090200,CE7,0
1159090200,HP8,0
1159090200,PM9,0
1159090300,CS2,0
1159090300,MT1,0
1159090300,PK6,0
1159090300,BK9,0
1159090300,FD6,0
1159090300,CE7,0
1159090300,HP8,0
1159090300,PM9,0
1159090400,CS2,0
1159090400,MT1,0
1159090400,PK6,0
1159090400,BK9,0
1159090400,FD6,0
1159090400,CE7,0
1159090400,HP8,0
1159090400,PM9,0
1159090500,CS2,0
1159090500,MT1,0
1159090500,PK6,0
1159090500,BK9,0
1159090500,FD6,0
1159090500,CE7,0
1159090500,HP8,0
1159090500,PM9,0
1159090600,CS2,0
1159090600,MT1,0
1159090600,PK6,0
1159090600,BK9,0
1159090600,FD6,0
1159090600,CE7,0
1159090600,HP8,0
1159090600,PM9,0
1159090700,CS2,0
1159090700,MT1,0
1159090700,PK6,0
1159090700,BK9,0
1159090700,FD6,0
1159090700,CE7,0
1159090700,HP8,0
1159090700,PM9,0
1159090800,CS2,0
1159090800,MT1,0
1159090800,PK6,0
1159090800,BK9,0
1159090800,FD6,0
1159090800,CE7,0
1159090800,HP8,0
1159090800,PM9,0
1159090900,CS2,0
1159090900,MT1,0
1159090900,PK6,0
1159090900,BK9,0
1159090900,FD6,0
1159090900,CE7,0
1159090900,HP8,0
1159090900,PM9,0
1159091000,CS2,0
1159091000,MT1,0
1159091000,PK6,0
1159091000,BK9,0
1159091000,FD6,0
1159091000,CE7,0
1159091000,HP8,0
1159091000,PM9,0
1159091100,CS2,0
1159091100,MT1,0
1159091100,PK6,0
1159091100,BK9,0
1159091100,FD6,0
1159091100,CE7,0
1159091100,HP8,0
1159091100,PM9,0
1159091200,CS2,0
1159091200,MT1,0
1159091200,PK6,0
1159091200,BK9,0
1159091200,FD6,0
1159091200,CE7,0
1159091200,HP8,0
1159091200,PM9,0
1159091300,CS2,0
1159091300,MT1,0
1159091300,PK6,0
1159091300,BK9,0
1159091300,FD6,0
1159091300,CE7,0
1159091300,HP8,0
1159091300,PM9,0
1159091400,CS2,0
1159091400,MT1,0
1159091400,PK6,0
1159091400,BK9,0
1159091400,FD6,0
1159091400,CE7,0
1159091400,HP8,0
1159091400,PM9,0
1162010100,CS2,0
1162010100,MT1,0
1162010100,PK6,0
1162010100,BK9,0
1162010100,FD6,0
1162010100,CE7,0
1162010100,HP8,0
1162010100,PM9,0
1162010200,CS2,0
1162010200,MT1,0
1162010200,PK6,0
1162010200,BK9,0
1162010200,FD6,0
1162010200,CE7,0
1162010200,HP8,0
1162010200,PM9,0
1162010300,CS2,0
1162010300,MT1,0
1162010300,PK6,0
1162010300,BK9,0
1162010300,FD6,0
1162010300,CE7,0
1162010300,HP8,0
1162010300,PM9,0
1162090100,CS2,0
1162090100,MT1,0
1162090100,PK6,0
1162090100,BK9,0
1162090100,FD6,0
1162090100,CE7,0
1162090100,HP8,0
1162090100,PM9,0
1162090200,CS2,0
1162090200,MT1,0
1162090200,PK6,0
1162090200,BK9,0
1162090200,FD6,0
1162090200,CE7,0
1162090200,HP8,0
1162090200,PM9,0
1162090300,CS2,0
1162090300,MT1,0
1162090300,PK6,0
1162090300,BK9,0
1162090300,FD6,0
1162090300,CE7,0
1162090300,HP8,0
1162090300,PM9,0
1162090400,CS2,0
1162090400,MT1,0
1162090400,PK6,0
1162090400,BK9,0
1162090400,FD6,0
1162090400,CE7,0
1162090400,HP8,0
1162090400,PM9,0
1162090500,CS2,0
1162090500,MT1,0
1162090500,PK6,0
1162090500,BK9,0
1162090500,FD6,0
1162090500,CE7,0
1162090500,HP8,0
1162090500,PM9,0
1162090600,CS2,0
1162090600,MT1,0
1162090600,PK6,0
1162090600,BK9,0
1162090600,FD6,0
1162090600,CE7,0
1162090600,HP8,0
1162090600,PM9,0
1162090700,CS2,0
1162090700,MT1,0
1162090700,PK6,0
1162090700,BK9,0
1162090700,FD6,0
1162090700,CE7,0
1162090700,HP8,0
1162090700,PM9,0
1162090800,CS2,0
1162090800,MT1,0
1162090800,PK6,0
1162090800,BK9,0
1162090800,FD6,0
1162090800,CE7,0
1162090800,HP8,0
1162090800,PM9,0
1162090900,CS2,0
1162090900,MT1,0
1162090900,PK6,0
1162090900,BK9,0
1162090900,FD6,0
1162090900,CE7,0
1162090900,HP8,0
1162090900,PM9,0
1162091000,CS2,0
1162091000,MT1,0
1162091000,PK6,0
1162091000,BK9,0
1162091000,FD6,0
1162091000,CE7,0
1162091000,HP8,0
1162091000,PM9,0
1162091100,CS2,0
1162091100,MT1,0
1162091100,PK6,0
1162091100,BK9,0
1162091100,FD6,0
1162091100,CE7,0
1162091100,HP8,0
1162091100,PM9,0
1162091200,CS2,0
1162091200,MT1,0
1162091200,PK6,0
1162091200,BK9,0
1162091200,FD6,0
1162091200,CE7,0
1162091200,HP8,0
1162091200,PM9,0
1162091300,CS2,0
1162091300,MT1,0
1162091300,PK6,0
1162091300,BK9,0
1162091300,FD6,0
1162091300,CE7,0
1162091300,HP8,0
1162091300,PM9,0
1162091400,CS2,0
1162091400,MT1,0
1162091400,PK6,0
1162091400,BK9,0
1162091400,FD6,0
1162091400,CE7,0
1162091400,HP8,0
1162091400,PM9,0
1162091500,CS2,0
1162091500,MT1,0
1162091500,PK6,0
1162091500,BK9,0
1162091500,FD6,0
1162091500,CE7,0
1162091500,HP8,0
1162091500,PM9,0
1162091600,CS2,0
1162091600,MT1,0
1162091600,PK6,0
1162091600,BK9,0
1162091600,FD6,0
1162091600,CE7,0
1162091600,HP8,0
1162091600,PM9,0
1162091700,CS2,0
1162091700,MT1,0
1162091700,PK6,0
1162091700,BK9,0
1162091700,FD6,0
1162091700,CE7,0
1162091700,HP8,0
1162091700,PM9,0
1162091800,CS2,0
1162091800,MT1,0
1162091800,PK6,0
1162091800,BK9,0
1162091800,FD6,0
1162091800,CE7,0
1162091800,HP8,0
1162091800,PM9,0
1162091900,CS2,0
1162091900,MT1,0
1162091900,PK6,0
1162091900,BK9,0
1162091900,FD6,0
1162091900,CE7,0
1162091900,HP8,0
1162091900,PM9,0
1162092000,CS2,0
1162092000,MT1,0
1162092000,PK6,0
1162092000,BK9,0
1162092000,FD6,0
1162092000,CE7,0
1162092000,HP8,0
1162092000,PM9,0
1162092100,CS2,0
1162092100,MT1,0
1162092100,PK6,0
1162092100,BK9,0
1162092100,FD6,0
1162092100,CE7,0
1162092100,HP8,0
1162092100,PM9,0
1162092200,CS2,0
1162092200,MT1,0
1162092200,PK6,0
1162092200,BK9,0
1162092200,FD6,0
1162092200,CE7,0
1162092200,HP8,0
1162092200,PM9,0
1162092300,CS2,0
1162092300,MT1,0
1162092300,PK6,0
1162092300,BK9,0
1162092300,FD6,0
1162092300,CE7,0
1162092300,HP8,0
1162092300,PM9,0
1162092400,CS2,0
1162092400,MT1,0
1162092400,PK6,0
1162092400,BK9,0
1162092400,FD6,0
1162092400,CE7,0
1162092400,HP8,0
1162092400,PM9,0
1165010100,CS2,0
1165010100,MT1,0
1165010100,PK6,0
1165010100,BK9,0
1165010100,FD6,0
1165010100,CE7,0
1165010100,HP8,0
1165010100,PM9,0
1165010200,CS2,0
1165010200,MT1,0
1165010200,PK6,0
1165010200,BK9,0
1165010200,FD6,0
1165010200,CE7,0
1165010200,HP8,0
1165010200,PM9,0
1165010300,CS2,0
1165010300,MT1,0
1165010300,PK6,0
1165010300,BK9,0
1165010300,FD6,0
1165010300,CE7,0
1165010300,HP8,0
1165010300,PM9,0
1165010400,CS2,0
1165010400,MT1,0
1165010400,PK6,0
1165010400,BK9,0
1165010400,FD6,0
1165010400,CE7,0
1165010400,HP8,0
1165010400,PM9,0
1165010600,CS2,0
1165010600,MT1,0
1165010600,PK6,0
1165010600,BK9,0
1165010600,FD6,0
1165010600,CE7,0
1165010600,HP8,0
1165010600,PM9,0
1165010700,CS2,0
1165010700,MT1,0
1165010700,PK6,0
1165010700,BK9,0
1165010700,FD6,0
1165010700,CE7,0
1165010700,HP8,0
1165010700,PM9,0
1165010800,CS2,0
1165010800,MT1,0
1165010800,PK6,0
1165010800,BK9,0
1165010800,FD6,0
1165010800,CE7,0
1165010800,HP8,0
1165010800,PM9,0
1165010900,CS2,0
1165010900,MT1,0
1165010900,PK6,0
1165010900,BK9,0
1165010900,FD6,0
1165010900,CE7,0
1165010900,HP8,0
1165010900,PM9,0
1165011000,CS2,0
1165011000,MT1,0
1165011000,PK6,0
1165011000,BK9,0
1165011000,FD6,0
1165011000,CE7,0
1165011000,HP8,0
1165011000,PM9,0
1165011100,CS2,0
1165011100,MT1,0
1165011100,PK6,0
1165011100,BK9,0
1165011100,FD6,0
1165011100,CE7,0
1165011100,HP8,0
1165011100,PM9,0
1165090100,CS2,0
1165090100,MT1,0
1165090100,PK6,0
1165090100,BK9,0
1165090100,FD6,0
1165090100,CE7,0
1165090100,HP8,0
1165090100,PM9,0
1165090200,CS2,0
1165090200,MT1,0
1165090200,PK6,0
1165090200,BK9,0
1165090200,FD6,0
1165090200,CE7,0
1165090200,HP8,0
1165090200,PM9,0
1165090300,CS2,0
1165090300,MT1,0
1165090300,PK6,0
1165090300,BK9,0
1165090300,FD6,0
1165090300,CE7,0
1165090300,HP8,0
1165090300,PM9,0
1165090400,CS2,0
1165090400,MT1,0
1165090400,PK6,0
1165090400,BK9,0
1165090400,FD6,0
1165090400,CE7,0
1165090400,HP8,0
1165090400,PM9,0
1165090500,CS2,0
1165090500,MT1,0
1165090500,PK6,0
1165090500,BK9,0
1165090500,FD6,0
1165090500,CE7,0
1165090500,HP8,0
1165090500,PM9,0
1165090600,CS2,0
1165090600,MT1,0
1165090600,PK6,0
1165090600,BK9,0
1165090600,FD6,0
1165090600,CE7,0
1165090600,HP8,0
1165090600,PM9,0
1165090700,CS2,0
1165090700,MT1,0
1165090700,PK6,0
1165090700,BK9,0
1165090700,FD6,0
1165090700,CE7,0
1165090700,HP8,0
1165090700,PM9,0
1165090800,CS2,0
1165090800,MT1,0
1165090800,PK6,0
1165090800,BK9,0
1165090800,FD6,0
1165090800,CE7,0
1165090800,HP8,0
1165090800,PM9,0
1165090900,CS2,0
1165090900,MT1,0
1165090900,PK6,0
1165090900,BK9,0
1165090900,FD6,0
1165090900,CE7,0
1165090900,HP8,0
1165090900,PM9,0
1165091000,CS2,0
1165091000,MT1,0
1165091000,PK6,0
1165091000,BK9,0
1165091000,FD6,0
1165091000,CE7,0
1165091000,HP8,0
1165091000,PM9,0
1165091100,CS2,0
1165091100,MT1,0
1165091100,PK6,0
1165091100,BK9,0
1165091100,FD6,0
1165091100,CE7,0
1165091100,HP8,0
1165091100,PM9,0
1168010100,CS2,0
1168010100,MT1,0
1168010100,PK6,0
1168010100,BK9,0
1168010100,FD6,0
1168010100,CE7,0
1168010100,HP8,0
1168010100,PM9,0
1168010200,CS2,0
1168010200,MT1,0
1168010200,PK6,0
1168010200,BK9,0
1168010200,FD6,0
1168010200,CE7,0
1168010200,HP8,0
1168010200,PM9,0
1168010300,CS2,0
1168010300,MT1,0
1168010300,PK6,0
1168010300,BK9,0
1168010300,FD6,0
1168010300,CE7,0
1168010300,HP8,0
1168010300,PM9,0
1168010400,CS2,0
1168010400,MT1,0
1168010400,PK6,0
1168010400,BK9,0
1168010400,FD6,0
1168010400,CE7,0
1168010400,HP8,0
1168010400,PM9,0
1168010500,CS2,0
1168010500,MT1,0
1168010500,PK6,0
1168010500,BK9,0
1168010500,FD6,0
1168010500,CE7,0
1168010500,HP8,0
1168010500,PM9,0
1168010600,CS2,0
1168010600,MT1,0
1168010600,PK6,0
1168010600,BK9,0
1168010600,FD6,0
1168010600,CE7,0
1168010600,HP8,0
1168010600,PM9,0
1168010700,CS2,0
1168010700,MT1,0
1168010700,PK6,0
1168010700,BK9,0
1168010700,FD6,0
1168010700,CE7,0
1168010700,HP8,0
1168010700,PM9,0
1168010800,CS2,0
1168010800,MT1,0
1168010800,PK6,0
1168010800,BK9,0
1168010800,FD6,0
1168010800,CE7,0
1168010800,HP8,0
1168010800,PM9,0
1168011000,CS2,0
1168011000,MT1,0
1168011000,PK6,0
1168011000,BK9,0
1168011000,FD6,0
1168011000,CE7,0
1168011000,HP8,0
1168011000,PM9,0
1168011100,CS2,0
1168011100,MT1,0
1168011100,PK6,0
1168011100,BK9,0
1168011100,FD6,0
1168011100,CE7,0
1168011100,HP8,0
1168011100,PM9,0
1168011200,CS2,0
1168011200,MT1,0
1168011200,PK6,0
1168011200,BK9,0
1168011200,FD6,0
1168011200,CE7,0
1168011200,HP8,0
1168011200,PM9,0
1168011300,CS2,0
1168011300,MT1,0
1168011300,PK6,0
1168011300,BK9,0
1168011300,FD6,0
1168011300,CE7,0
1168011300,HP8,0
1168011300,PM9,0
1168011400,CS2,0
1168011400,MT1,0
1168011400,PK6,0
1168011400,BK9,0
1168011400,FD6,0
1168011400,CE7,0
1168011400,HP8,0
1168011400,PM9,0
1168011500,CS2,0
1168011500,MT1,0
1168011500,PK6,0
1168011500,BK9,0
1168011500,FD6,0
1168011500,CE7,0
1168011500,HP8,0
1168011500,PM9,0
1168011800,CS2,0
1168011800,MT1,0
1168011800,PK6,0
1168011800,BK9,0
1168011800,FD6,0
1168011800,CE7,0
1168011800,HP8,0
1168011800,PM9,0
1168090100,CS2,0
1168090100,MT1,0
1168090100,PK6,0
1168090100,BK9,0
1168090100,FD6,0
1168090100,CE7,0
1168090100,HP8,0
1168090100,PM9,0
1168090200,CS2,0
1168090200,MT1,0
1168090200,PK6,0
1168090200,BK9,0
1168090200,FD6,0
1168090200,CE7,0
1168090200,HP8,0
1168090200,PM9,0
1168090300,CS2,0
1168090300,MT1,0
1168090300,PK6,0
1168090300,BK9,0
1168090300,FD6,0
1168090300,CE7,0
1168090300,HP8,0
1168090300,PM9,0
1168090400,CS2,0
1168090400,MT1,0
1168090400,PK6,0
1168090400,BK9,0
1168090400,FD6,0
1168090400,CE7,0
1168090400,HP8,0
1168090400,PM9,0
1168090500,CS2,0
1168090500,MT1,0
1168090500,PK6,0
1168090500,BK9,0
1168090500,FD6,0
1168090500,CE7,0
1168090500,HP8,0
1168090500,PM9,0
1168090600,CS2,0
1168090600,MT1,0
1168090600,PK6,0
1168090600,BK9,0
1168090600,FD6,0
1168090600,CE7,0
1168090600,HP8,0
1168090600,PM9,0
1168090700,CS2,0
1168090700,MT1,0
1168090700,PK6,0
1168090700,BK9,0
1168090700,FD6,0
1168090700,CE7,0
1168090700,HP8,0
1168090700,PM9,0
1168090800,CS2,0
1168090800,MT1,0
1168090800,PK6,0
1168090800,BK9,0
1168090800,FD6,0
1168090800,CE7,0
1168090800,HP8,0
1168090800,PM9,0
1168090900,CS2,0
1168090900,MT1,0
1168090900,PK6,0
1168090900,BK9,0
1168090900,FD6,0
1168090900,CE7,0
1168090900,HP8,0
1168090900,PM9,0
1168091000,CS2,0
1168091000,MT1,0
1168091000,PK6,0
1168091000,BK9,0
1168091000,FD6,0
1168091000,CE7,0
1168091000,HP8,0
1168091000,PM9,0
1168091100,CS2,0
1168091100,MT1,0
1168091100,PK6,0
1168091100,BK9,0
1168091100,FD6,0
1168091100,CE7,0
1168091100,HP8,0
1168091100,PM9,0
1168091200,CS2,0
1168091200,MT1,0
1168091200,PK6,0
1168091200,BK9,0
1168091200,FD6,0
1168091200,CE7,0
1168091200,HP8,0
1168091200,PM9,0
1168091300,CS2,0
1168091300,MT1,0
1168091300,PK6,0
1168091300,BK9,0
1168091300,FD6,0
1168091300,CE7,0
1168091300,HP8,0
1168091300,PM9,0
1168091400,CS2,0
1168091400,MT1,0
1168091400,PK6,0
1168091400,BK9,0
1168091400,FD6,0
1168091400,CE7,0
1168091400,HP8,0
1168091400,PM9,0
1168091500,CS2,0
1168091500,MT1,0
1168091500,PK6,0
1168091500,BK9,0
1168091500,FD6,0
1168091500,CE7,0
1168091500,HP8,0
1168091500,PM9,0
1168091600,CS2,0
1168091600,MT1,0
1168091600,PK6,0
1168091600,BK9,0
1168091600,FD6,0
1168091600,CE7,0
1168091600,HP8,0
1168091600,PM9,0
1168091700,CS2,0
1168091700,MT1,0
1168091700,PK6,0
1168091700,BK9,0
1168091700,FD6,0
1168091700,CE7,0
1168091700,HP8,0
1168091700,PM9,0
1168091800,CS2,0
1168091800,MT1,0
1168091800,PK6,0
1168091800,BK9,0
1168091800,FD6,0
1168091800,CE7,0
1168091800,HP8,0
1168091800,PM9,0
1171010100,CS2,0
1171010100,MT1,0
1171010100,PK6,0
1171010100,BK9,0
1171010100,FD6,0
1171010100,CE7,0
1171010100,HP8,0
1171010100,PM9,0
1171010200,CS2,0
1171010200,MT1,0
1171010200,PK6,0
1171010200,BK9,0
1171010200,FD6,0
1171010200,CE7,0
1171010200,HP8,0
1171010200,PM9,0
1171010300,CS2,0
1171010300,MT1,0
1171010300,PK6,0
1171010300,BK9,0
1171010300,FD6,0
1171010300,CE7,0
1171010300,HP8,0
1171010300,PM9,0
1171010400,CS2,0
1171010400,MT1,0
1171010400,PK6,0
1171010400,BK9,0
1171010400,FD6,0
1171010400,CE7,0
1171010400,HP8,0
1171010400,PM9,0
1171010500,CS2,0
1171010500,MT1,0
1171010500,PK6,0
1171010500,BK9,0
1171010500,FD6,0
1171010500,CE7,0
1171010500,HP8,0
1171010500,PM9,0
1171010600,CS2,0
1171010600,MT1,0
1171010600,PK6,0
1171010600,BK9,0
1171010600,FD6,0
1171010600,CE7,0
1171010600,HP8,0
1171010600,PM9,0
1171010700,CS2,0
1171010700,MT1,0
1171010700,PK6,0
1171010700,BK9,0
1171010700,FD6,0
1171010700,CE7,0
1171010700,HP8,0
1171010700,PM9,0
1171010800,CS2,0
1171010800,MT1,0
1171010800,PK6,0
1171010800,BK9,0
1171010800,FD6,0
1171010800,CE7,0
1171010800,HP8,0
1171010800,PM9,0
1171010900,CS2,0
1171010900,MT1,0
1171010900,PK6,0
1171010900,BK9,0
1171010900,FD6,0
1171010900,CE7,0
1171010900,HP8,0
1171010900,PM9,0
1171011100,CS2,0
1171011100,MT1,0
1171011100,PK6,0
1171011100,BK9,0
1171011100,FD6,0
1171011100,CE7,0
1171011100,HP8,0
1171011100,PM9,0
1171011200,CS2,0
1171011200,MT1,0
1171011200,PK6,0
1171011200,BK9,0
1171011200,FD6,0
1171011200,CE7,0
1171011200,HP8,0
1171011200,PM9,0
1171011300,CS2,0
1171011300,MT1,0
1171011300,PK6,0
1171011300,BK9,0
1171011300,FD6,0
1171011300,CE7,0
1171011300,HP8,0
1171011300,PM9,0
1171011400,CS2,0
1171011400,MT1,0
1171011400,PK6,0
1171011400,BK9,0
1171011400,FD6,0
1171011400,CE7,0
1171011400,HP8,0
1171011400,PM9,0
1174010100,CS2,0
1174010100,MT1,0
1174010100,PK6,0
1174010100,BK9,0
1174010100,FD6,0
1174010100,CE7,0
1174010100,HP8,0
1174010100,PM9,0
1174010200,CS2,0
1174010200,MT1,0
1174010200,PK6,0
1174010200,BK9,0
1174010200,FD6,0
1174010200,CE7,0
1174010200,HP8,0
1174010200,PM9,0
1174010300,CS2,0
1174010300,MT1,0
1174010300,PK6,0
1174010300,BK9,0
1174010300,FD6,0
1174010300,CE7,0
1174010300,HP8,0
1174010300,PM9,0
1174010400,CS2,0
1174010400,MT1,0
1174010400,PK6,0
1174010400,BK9,0
1174010400,FD6,0
1174010400,CE7,0
1174010400,HP8,0
1174010400,PM9,0
1174010500,CS2,0
1174010500,MT1,0
1174010500,PK6,0
1174010500,BK9,0
1174010500,FD6,0
1174010500,CE7,0
1174010500,HP8,0
1174010500,PM9,0
1174010600,CS2,0
1174010600,MT1,0
1174010600,PK6,0
1174010600,BK9,0
1174010600,FD6,0
1174010600,CE7,0
1174010600,HP8,0
1174010600,PM9,0
1174010700,CS2,0
1174010700,MT1,0
1174010700,PK6,0
1174010700,BK9,0
1174010700,FD6,0
1174010700,CE7,0
1174010700,HP8,0
1174010700,PM9,0
1174010800,CS2,0
1174010800,MT1,0
1174010800,PK6,0
1174010800,BK9,0
1174010800,FD6,0
1174010800,CE7,0
1174010800,HP8,0
1174010800,PM9,0
1174010900,CS2,0
1174010900,MT1,0
1174010900,PK6,0
1174010900,BK9,0
1174010900,FD6,0
1174010900,CE7,0
1174010900,HP8,0
1174010900,PM9,0
1174011000,CS2,0
1174011000,MT1,0
1174011000,PK6,0
1174011000,BK9,0
1174011000,FD6,0
1174011000,CE7,0
1174011000,HP8,0
1174011000,PM9,0
